payment_id,loan_id,payment_date,payment_amount,days_past_due,remaining_balance
4854,1663,2022-05-23,876,0,21155
4855,1663,2022-06-22,1022,0,20133
4856,1663,2022-07-22,983,0,19150
4857,1663,2022-08-21,1224,0,17926
4858,1664,2021-05-25,1200,30,30388
4859,1664,2021-06-24,387,0,30001
4860,1664,2021-07-24,402,30,29599
4861,1665,2022-10-09,1197,0,29926
4862,1665,2022-11-08,557,0,29369
4863,1665,2022-12-08,689,0,28680
4864,1665,2023-01-07,1053,0,27627
4865,1665,2023-02-06,982,0,26645
4866,1666,2021-08-14,1110,0,36952
4867,1666,2021-09-13,579,0,36373
4868,1666,2021-10-13,316,0,36057
4869,1666,2021-11-12,1368,0,34689
4870,1666,2021-12-12,488,0,34201
4871,1666,2022-01-11,593,0,33608
4872,1666,2022-02-10,714,0,32894
4873,1667,2023-05-06,730,0,14447
4874,1667,2023-06-05,1346,30,13101
4875,1667,2023-07-05,786,0,12315
4876,1667,2023-08-04,570,0,11745
4877,1667,2023-09-03,1199,0,10546
4878,1667,2023-10-03,577,0,9969
4879,1667,2023-11-02,1212,0,8757
4880,1668,2022-06-15,1176,0,25551
4881,1668,2022-07-15,635,0,24916
4882,1668,2022-08-14,1361,0,23555
4883,1668,2022-09-13,1457,0,22098
4884,1668,2022-10-13,724,0,21374
4885,1668,2022-11-12,1019,0,20355
4886,1668,2022-12-12,1248,30,19107
4887,1668,2023-01-11,867,0,18240
4888,1668,2023-02-10,510,5,17730
4889,1668,2023-03-12,1381,0,16349
4890,1668,2023-04-11,1199,0,15150
4891,1668,2023-05-11,1396,5,13754
4892,1669,2022-10-18,653,5,34567
4893,1669,2022-11-17,1342,0,33225
4894,1669,2022-12-17,671,0,32554
4895,1669,2023-01-16,973,0,31581
4896,1669,2023-02-15,1404,0,30177
4897,1670,2022-06-07,1366,0,13516
4898,1670,2022-07-07,592,0,12924
4899,1670,2022-08-06,368,0,12556
4900,1671,2021-04-15,866,0,5270
4901,1671,2021-05-15,1047,0,4223
4902,1671,2021-06-14,376,0,3847
4903,1671,2021-07-14,739,0,3108
4904,1671,2021-08-13,1378,0,1730
4905,1671,2021-09-12,1461,0,269
4906,1672,2022-03-19,975,0,38857
4907,1672,2022-04-18,719,0,38138
4908,1672,2022-05-18,907,0,37231
4909,1672,2022-06-17,389,0,36842
4910,1672,2022-07-17,1494,0,35348
4911,1672,2022-08-16,1110,0,34238
4912,1672,2022-09-15,1167,0,33071
4913,1672,2022-10-15,1049,0,32022
4914,1672,2022-11-14,899,0,31123
4915,1673,2022-02-10,439,0,36527
4916,1673,2022-03-12,962,0,35565
4917,1673,2022-04-11,1463,0,34102
4918,1674,2022-03-26,936,0,11073
4919,1674,2022-04-25,1122,30,9951
4920,1674,2022-05-25,1239,5,8712
4921,1674,2022-06-24,1434,0,7278
4922,1674,2022-07-24,302,0,6976
4923,1675,2023-01-29,808,0,17179
4924,1675,2023-02-28,360,60,16819
4925,1675,2023-03-30,354,0,16465
4926,1675,2023-04-29,1362,0,15103
4927,1675,2023-05-29,845,0,14258
4928,1675,2023-06-28,724,0,13534
4929,1675,2023-07-28,1216,0,12318
4930,1675,2023-08-27,454,0,11864
4931,1675,2023-09-26,948,30,10916
4932,1675,2023-10-26,811,0,10105
4933,1675,2023-11-25,486,0,9619
4934,1676,2021-11-03,690,0,41621
4935,1676,2021-12-03,475,5,41146
4936,1676,2022-01-02,1230,0,39916
4937,1676,2022-02-01,1125,0,38791
4938,1676,2022-03-03,1385,0,37406
4939,1676,2022-04-02,580,0,36826
4940,1676,2022-05-02,526,5,36300
4941,1676,2022-06-01,1220,0,35080
4942,1676,2022-07-01,1015,0,34065
4943,1677,2023-03-02,1137,15,35438
4944,1677,2023-04-01,675,0,34763
4945,1677,2023-05-01,1010,0,33753
4946,1677,2023-05-31,539,0,33214
4947,1677,2023-06-30,719,0,32495
4948,1677,2023-07-30,414,0,32081
4949,1677,2023-08-29,306,0,31775
4950,1677,2023-09-28,478,0,31297
4951,1677,2023-10-28,965,0,30332
4952,1677,2023-11-27,449,0,29883
4953,1678,2022-12-07,300,0,5707
4954,1678,2023-01-06,1178,0,4529
4955,1678,2023-02-05,1059,0,3470
4956,1678,2023-03-07,1276,5,2194
4957,1678,2023-04-06,1438,0,756
4958,1678,2023-05-06,756,0,0
4959,1679,2022-02-28,899,0,9546
4960,1679,2022-03-30,634,5,8912
4961,1679,2022-04-29,882,0,8030
4962,1679,2022-05-29,1249,0,6781
4963,1680,2023-06-18,1209,0,14497
4964,1680,2023-07-18,1179,0,13318
4965,1680,2023-08-17,1390,0,11928
4966,1680,2023-09-16,414,0,11514
4967,1680,2023-10-16,941,0,10573
4968,1680,2023-11-15,1240,5,9333
4969,1680,2023-12-15,1267,0,8066
4970,1680,2024-01-14,948,0,7118
4971,1680,2024-02-13,859,0,6259
4972,1681,2022-05-02,1282,0,48204
4973,1681,2022-06-01,639,15,47565
4974,1681,2022-07-01,415,5,47150
4975,1681,2022-07-31,415,0,46735
4976,1681,2022-08-30,1487,0,45248
4977,1681,2022-09-29,425,0,44823
4978,1681,2022-10-29,963,0,43860
4979,1681,2022-11-28,1290,0,42570
4980,1681,2022-12-28,384,0,42186
4981,1681,2023-01-27,932,5,41254
4982,1682,2021-08-10,817,0,33440
4983,1682,2021-09-09,849,60,32591
4984,1682,2021-10-09,1331,0,31260
4985,1682,2021-11-08,703,60,30557
4986,1682,2021-12-08,1039,0,29518
4987,1683,2023-02-08,733,0,26003
4988,1683,2023-03-10,1295,0,24708
4989,1683,2023-04-09,317,0,24391
4990,1683,2023-05-09,1110,0,23281
4991,1683,2023-06-08,547,0,22734
4992,1683,2023-07-08,605,0,22129
4993,1684,2022-12-20,1446,0,45761
4994,1684,2023-01-19,746,0,45015
4995,1684,2023-02-18,732,0,44283
4996,1684,2023-03-20,1121,0,43162
4997,1684,2023-04-19,414,60,42748
4998,1684,2023-05-19,1294,0,41454
4999,1684,2023-06-18,971,5,40483
5000,1685,2021-05-09,997,0,17284
5001,1685,2021-06-08,365,0,16919
5002,1685,2021-07-08,1215,0,15704
5003,1685,2021-08-07,348,0,15356
5004,1685,2021-09-06,562,0,14794
5005,1685,2021-10-06,643,0,14151
5006,1685,2021-11-05,310,15,13841
5007,1685,2021-12-05,1225,0,12616
5008,1685,2022-01-04,1107,0,11509
5009,1685,2022-02-03,859,0,10650
5010,1686,2022-08-01,408,0,6027
5011,1686,2022-08-31,851,0,5176
5012,1686,2022-09-30,411,0,4765
5013,1686,2022-10-30,364,5,4401
5014,1686,2022-11-29,557,0,3844
5015,1686,2022-12-29,933,0,2911
5016,1686,2023-01-28,509,0,2402
5017,1686,2023-02-27,327,0,2075
5018,1686,2023-03-29,362,0,1713
5019,1687,2021-05-06,799,0,37540
5020,1687,2021-06-05,891,0,36649
5021,1687,2021-07-05,1435,0,35214
5022,1687,2021-08-04,1413,0,33801
5023,1687,2021-09-03,1461,0,32340
5024,1687,2021-10-03,826,0,31514
5025,1687,2021-11-02,473,0,31041
5026,1687,2021-12-02,360,0,30681
5027,1687,2022-01-01,1384,0,29297
5028,1687,2022-01-31,823,0,28474
5029,1687,2022-03-02,923,0,27551
5030,1688,2022-11-25,1015,0,39135
5031,1688,2022-12-25,1428,0,37707
5032,1688,2023-01-24,987,0,36720
5033,1688,2023-02-23,1046,0,35674
5034,1688,2023-03-25,964,0,34710
5035,1688,2023-04-24,734,0,33976
5036,1688,2023-05-24,683,0,33293
5037,1688,2023-06-23,1320,0,31973
5038,1688,2023-07-23,622,5,31351
5039,1689,2022-11-24,995,0,29826
5040,1689,2022-12-24,331,0,29495
5041,1689,2023-01-23,364,0,29131
5042,1689,2023-02-22,567,0,28564
5043,1689,2023-03-24,365,0,28199
5044,1689,2023-04-23,1215,0,26984
5045,1689,2023-05-23,1281,0,25703
5046,1689,2023-06-22,884,0,24819
5047,1689,2023-07-22,1448,60,23371
5048,1689,2023-08-21,432,0,22939
5049,1690,2021-08-08,1174,0,30486
5050,1690,2021-09-07,1273,5,29213
5051,1690,2021-10-07,771,0,28442
5052,1690,2021-11-06,1070,0,27372
5053,1690,2021-12-06,605,0,26767
5054,1690,2022-01-05,720,0,26047
5055,1690,2022-02-04,1163,5,24884
5056,1691,2023-02-05,1293,0,8791
5057,1691,2023-03-07,1178,0,7613
5058,1691,2023-04-06,1166,60,6447
5059,1692,2021-03-08,1420,0,20241
5060,1692,2021-04-07,848,0,19393
5061,1692,2021-05-07,487,0,18906
5062,1692,2021-06-06,318,0,18588
5063,1692,2021-07-06,1284,0,17304
5064,1692,2021-08-05,783,0,16521
5065,1692,2021-09-04,955,0,15566
5066,1692,2021-10-04,317,15,15249
5067,1692,2021-11-03,1098,0,14151
5068,1692,2021-12-03,778,0,13373
5069,1692,2022-01-02,307,15,13066
5070,1693,2023-03-21,1459,15,17048
5071,1693,2023-04-20,988,0,16060
5072,1693,2023-05-20,852,0,15208
5073,1693,2023-06-19,1005,5,14203
5074,1693,2023-07-19,1159,0,13044
5075,1693,2023-08-18,927,0,12117
5076,1693,2023-09-17,929,15,11188
5077,1693,2023-10-17,343,0,10845
5078,1693,2023-11-16,480,0,10365
5079,1694,2022-02-03,1256,0,10803
5080,1694,2022-03-05,1415,0,9388
5081,1694,2022-04-04,950,0,8438
5082,1694,2022-05-04,640,60,7798
5083,1694,2022-06-03,697,0,7101
5084,1694,2022-07-03,396,0,6705
5085,1695,2022-12-26,376,0,22895
5086,1695,2023-01-25,1097,0,21798
5087,1695,2023-02-24,1114,0,20684
5088,1696,2022-07-09,1019,0,11472
5089,1696,2022-08-08,783,0,10689
5090,1696,2022-09-07,947,0,9742
5091,1696,2022-10-07,1327,15,8415
5092,1696,2022-11-06,408,0,8007
5093,1696,2022-12-06,759,0,7248
5094,1696,2023-01-05,343,0,6905
5095,1696,2023-02-04,1243,0,5662
5096,1697,2021-11-05,932,0,18927
5097,1697,2021-12-05,1315,0,17612
5098,1697,2022-01-04,922,0,16690
5099,1697,2022-02-03,619,0,16071
5100,1697,2022-03-05,509,60,15562
5101,1697,2022-04-04,788,0,14774
5102,1697,2022-05-04,1073,0,13701
5103,1697,2022-06-03,999,5,12702
5104,1697,2022-07-03,712,5,11990
5105,1697,2022-08-02,775,0,11215
5106,1698,2021-09-04,779,0,12294
5107,1698,2021-10-04,1222,0,11072
5108,1698,2021-11-03,1144,0,9928
5109,1698,2021-12-03,438,0,9490
5110,1698,2022-01-02,1440,0,8050
5111,1698,2022-02-01,828,0,7222
5112,1698,2022-03-03,1457,0,5765
5113,1698,2022-04-02,943,0,4822
5114,1698,2022-05-02,757,5,4065
5115,1698,2022-06-01,910,0,3155
5116,1699,2023-06-16,1216,0,12861
5117,1699,2023-07-16,1481,0,11380
5118,1699,2023-08-15,524,0,10856
5119,1699,2023-09-14,1019,0,9837
5120,1699,2023-10-14,363,0,9474
5121,1699,2023-11-13,969,0,8505
5122,1700,2023-06-22,667,0,25286
5123,1700,2023-07-22,1305,0,23981
5124,1700,2023-08-21,1383,0,22598
5125,1700,2023-09-20,1306,0,21292
5126,1700,2023-10-20,1463,0,19829
5127,1700,2023-11-19,763,0,19066
5128,1700,2023-12-19,462,0,18604
5129,1700,2024-01-18,1354,0,17250
5130,1700,2024-02-17,616,0,16634
5131,1700,2024-03-18,489,0,16145
5132,1701,2023-04-08,800,0,15583
5133,1701,2023-05-08,1099,0,14484
5134,1701,2023-06-07,514,0,13970
5135,1701,2023-07-07,896,0,13074
5136,1701,2023-08-06,427,0,12647
5137,1701,2023-09-05,918,0,11729
5138,1701,2023-10-05,1468,0,10261
5139,1701,2023-11-04,1002,0,9259
5140,1701,2023-12-04,1435,5,7824
5141,1701,2024-01-03,499,0,7325
5142,1702,2021-10-30,891,0,6462
5143,1702,2021-11-29,688,0,5774
5144,1702,2021-12-29,1306,0,4468
5145,1702,2022-01-28,1314,5,3154
5146,1702,2022-02-27,1304,0,1850
5147,1702,2022-03-29,571,0,1279
5148,1702,2022-04-28,618,0,661
5149,1702,2022-05-28,661,0,0
5150,1703,2023-06-30,620,60,28201
5151,1703,2023-07-30,753,0,27448
5152,1703,2023-08-29,1228,0,26220
5153,1703,2023-09-28,1073,5,25147
5154,1703,2023-10-28,621,0,24526
5155,1703,2023-11-27,839,0,23687
5156,1703,2023-12-27,748,0,22939
5157,1703,2024-01-26,763,0,22176
5158,1703,2024-02-25,1498,0,20678
5159,1703,2024-03-26,684,5,19994
5160,1703,2024-04-25,1285,0,18709
5161,1704,2021-04-02,1068,0,41499
5162,1704,2021-05-02,441,15,41058
5163,1704,2021-06-01,1494,0,39564
5164,1704,2021-07-01,527,30,39037
5165,1704,2021-07-31,1197,30,37840
5166,1704,2021-08-30,1177,0,36663
5167,1704,2021-09-29,1178,0,35485
5168,1704,2021-10-29,655,0,34830
5169,1704,2021-11-28,605,15,34225
5170,1704,2021-12-28,1061,0,33164
5171,1704,2022-01-27,441,0,32723
5172,1704,2022-02-26,1388,0,31335
5173,1705,2022-09-18,709,0,29151
5174,1705,2022-10-18,753,0,28398
5175,1705,2022-11-17,936,0,27462
5176,1705,2022-12-17,1288,0,26174
5177,1705,2023-01-16,601,0,25573
5178,1705,2023-02-15,636,5,24937
5179,1706,2023-06-29,1072,0,25123
5180,1706,2023-07-29,1371,0,23752
5181,1706,2023-08-28,964,15,22788
5182,1706,2023-09-27,1096,0,21692
5183,1707,2023-01-29,1045,0,15894
5184,1707,2023-02-28,1262,15,14632
5185,1707,2023-03-30,1483,30,13149
5186,1707,2023-04-29,820,0,12329
5187,1707,2023-05-29,1106,0,11223
5188,1707,2023-06-28,435,0,10788
5189,1707,2023-07-28,573,0,10215
5190,1707,2023-08-27,1149,5,9066
5191,1707,2023-09-26,1083,0,7983
5192,1707,2023-10-26,431,0,7552
5193,1707,2023-11-25,1459,15,6093
5194,1708,2022-01-07,1107,0,29231
5195,1708,2022-02-06,1460,0,27771
5196,1708,2022-03-08,1043,0,26728
5197,1708,2022-04-07,625,0,26103
5198,1708,2022-05-07,1128,0,24975
5199,1708,2022-06-06,676,0,24299
5200,1708,2022-07-06,632,0,23667
5201,1708,2022-08-05,740,0,22927
5202,1708,2022-09-04,518,0,22409
5203,1709,2022-03-03,894,0,25836
5204,1709,2022-04-02,440,0,25396
5205,1709,2022-05-02,1176,0,24220
5206,1709,2022-06-01,1375,5,22845
5207,1709,2022-07-01,1012,0,21833
5208,1709,2022-07-31,1095,0,20738
5209,1709,2022-08-30,1369,0,19369
5210,1710,2022-12-30,1340,0,25087
5211,1710,2023-01-29,376,5,24711
5212,1710,2023-02-28,1488,5,23223
5213,1710,2023-03-30,1347,0,21876
5214,1711,2021-02-18,1153,5,39043
5215,1711,2021-03-20,1008,0,38035
5216,1711,2021-04-19,564,0,37471
5217,1711,2021-05-19,1386,0,36085
5218,1712,2021-07-26,598,30,31485
5219,1712,2021-08-25,571,0,30914
5220,1712,2021-09-24,1410,0,29504
5221,1712,2021-10-24,368,0,29136
5222,1712,2021-11-23,1260,0,27876
5223,1712,2021-12-23,1223,0,26653
5224,1712,2022-01-22,780,0,25873
5225,1712,2022-02-21,592,0,25281
5226,1712,2022-03-23,385,30,24896
5227,1713,2022-10-04,417,0,26093
5228,1713,2022-11-03,1278,0,24815
5229,1713,2022-12-03,999,0,23816
5230,1713,2023-01-02,466,15,23350
5231,1713,2023-02-01,861,0,22489
5232,1713,2023-03-03,455,0,22034
5233,1714,2022-03-02,951,0,48113
5234,1714,2022-04-01,860,0,47253
5235,1714,2022-05-01,611,0,46642
5236,1714,2022-05-31,449,0,46193
5237,1714,2022-06-30,880,15,45313
5238,1714,2022-07-30,653,0,44660
5239,1714,2022-08-29,418,0,44242
5240,1714,2022-09-28,1295,0,42947
5241,1714,2022-10-28,777,0,42170
5242,1714,2022-11-27,650,0,41520
5243,1714,2022-12-27,795,5,40725
5244,1715,2022-04-20,1179,0,11634
5245,1715,2022-05-20,432,0,11202
5246,1715,2022-06-19,609,5,10593
5247,1716,2021-09-20,494,0,36104
5248,1716,2021-10-20,602,0,35502
5249,1716,2021-11-19,1444,0,34058
5250,1716,2021-12-19,861,0,33197
5251,1716,2022-01-18,833,0,32364
5252,1716,2022-02-17,816,0,31548
5253,1716,2022-03-19,889,0,30659
5254,1717,2021-04-16,974,0,31596
5255,1717,2021-05-16,352,0,31244
5256,1717,2021-06-15,1047,15,30197
5257,1718,2021-10-22,882,0,31200
5258,1718,2021-11-21,354,0,30846
5259,1718,2021-12-21,1020,0,29826
5260,1719,2022-04-30,1318,5,32923
5261,1719,2022-05-30,1107,0,31816
5262,1719,2022-06-29,810,0,31006
5263,1719,2022-07-29,419,0,30587
5264,1719,2022-08-28,1476,0,29111
5265,1719,2022-09-27,692,15,28419
5266,1719,2022-10-27,1093,5,27326
5267,1719,2022-11-26,519,5,26807
5268,1719,2022-12-26,1399,15,25408
5269,1719,2023-01-25,938,0,24470
5270,1719,2023-02-24,633,0,23837
5271,1720,2023-04-06,651,0,35027
5272,1720,2023-05-06,695,0,34332
5273,1720,2023-06-05,829,0,33503
5274,1721,2023-01-18,657,0,48912
5275,1721,2023-02-17,359,0,48553
5276,1721,2023-03-19,911,0,47642
5277,1721,2023-04-18,610,0,47032
5278,1721,2023-05-18,1357,0,45675
5279,1721,2023-06-17,1007,0,44668
5280,1721,2023-07-17,665,0,44003
5281,1721,2023-08-16,626,15,43377
5282,1721,2023-09-15,1218,0,42159
5283,1721,2023-10-15,1466,0,40693
5284,1722,2023-02-04,511,0,16234
5285,1722,2023-03-06,545,15,15689
5286,1722,2023-04-05,819,0,14870
5287,1723,2022-02-18,576,0,30453
5288,1723,2022-03-20,501,0,29952
5289,1723,2022-04-19,777,0,29175
5290,1723,2022-05-19,1398,0,27777
5291,1723,2022-06-18,964,15,26813
5292,1723,2022-07-18,621,15,26192
5293,1724,2022-08-17,969,15,17056
5294,1724,2022-09-16,576,0,16480
5295,1724,2022-10-16,699,0,15781
5296,1724,2022-11-15,875,0,14906
5297,1724,2022-12-15,538,0,14368
5298,1725,2023-05-31,496,0,40628
5299,1725,2023-06-30,463,0,40165
5300,1725,2023-07-30,1391,0,38774
5301,1725,2023-08-29,1130,0,37644
5302,1725,2023-09-28,835,0,36809
5303,1725,2023-10-28,1162,0,35647
5304,1726,2022-06-20,1187,5,18101
5305,1726,2022-07-20,1287,0,16814
5306,1726,2022-08-19,1008,0,15806
5307,1726,2022-09-18,1026,5,14780
5308,1727,2022-02-01,726,0,27924
5309,1727,2022-03-03,1151,60,26773
5310,1727,2022-04-02,410,0,26363
5311,1728,2021-06-23,363,0,11177
5312,1728,2021-07-23,1208,5,9969
5313,1728,2021-08-22,312,0,9657
5314,1728,2021-09-21,538,0,9119
5315,1728,2021-10-21,1409,0,7710
5316,1728,2021-11-20,1481,0,6229
5317,1728,2021-12-20,375,0,5854
5318,1728,2022-01-19,451,0,5403
5319,1728,2022-02-18,524,0,4879
5320,1728,2022-03-20,659,0,4220
5321,1729,2023-07-04,1369,0,35863
5322,1729,2023-08-03,590,0,35273
5323,1729,2023-09-02,865,0,34408
5324,1730,2021-04-09,1304,0,20118
5325,1730,2021-05-09,655,0,19463
5326,1730,2021-06-08,898,0,18565
5327,1730,2021-07-08,1390,0,17175
5328,1730,2021-08-07,513,0,16662
5329,1730,2021-09-06,1264,0,15398
5330,1730,2021-10-06,1438,0,13960
5331,1730,2021-11-05,798,0,13162
5332,1731,2021-05-09,931,0,7411
5333,1731,2021-06-08,838,0,6573
5334,1731,2021-07-08,1052,0,5521
5335,1731,2021-08-07,1364,0,4157
5336,1731,2021-09-06,867,0,3290
5337,1731,2021-10-06,748,15,2542
5338,1732,2022-03-02,735,5,46111
5339,1732,2022-04-01,538,0,45573
5340,1732,2022-05-01,1099,0,44474
5341,1732,2022-05-31,438,0,44036
5342,1733,2021-02-24,1397,0,39215
5343,1733,2021-03-26,1425,0,37790
5344,1733,2021-04-25,1219,0,36571
5345,1733,2021-05-25,790,30,35781
5346,1733,2021-06-24,610,0,35171
5347,1733,2021-07-24,572,0,34599
5348,1734,2023-07-10,1409,0,13987
5349,1734,2023-08-09,1028,0,12959
5350,1734,2023-09-08,674,0,12285
5351,1734,2023-10-08,1167,0,11118
5352,1734,2023-11-07,606,5,10512
5353,1735,2022-05-14,563,0,21919
5354,1735,2022-06-13,1430,0,20489
5355,1735,2022-07-13,813,0,19676
5356,1735,2022-08-12,300,0,19376
5357,1735,2022-09-11,1202,0,18174
5358,1735,2022-10-11,573,0,17601
5359,1736,2022-05-29,884,0,27527
5360,1736,2022-06-28,780,0,26747
5361,1736,2022-07-28,1095,0,25652
5362,1737,2022-08-18,949,0,17312
5363,1737,2022-09-17,1359,0,15953
5364,1737,2022-10-17,957,0,14996
5365,1737,2022-11-16,720,5,14276
5366,1737,2022-12-16,1092,0,13184
5367,1737,2023-01-15,1179,15,12005
5368,1737,2023-02-14,809,0,11196
5369,1737,2023-03-16,1499,0,9697
5370,1737,2023-04-15,1213,0,8484
5371,1738,2021-06-30,355,0,7738
5372,1738,2021-07-30,1201,0,6537
5373,1738,2021-08-29,646,0,5891
5374,1738,2021-09-28,1323,5,4568
5375,1739,2021-06-23,600,0,16122
5376,1739,2021-07-23,325,0,15797
5377,1739,2021-08-22,749,0,15048
5378,1739,2021-09-21,770,0,14278
5379,1739,2021-10-21,950,0,13328
5380,1739,2021-11-20,1229,0,12099
5381,1739,2021-12-20,1175,0,10924
5382,1739,2022-01-19,871,0,10053
5383,1739,2022-02-18,624,5,9429
5384,1740,2022-08-22,564,0,26478
5385,1740,2022-09-21,632,0,25846
5386,1740,2022-10-21,502,0,25344
5387,1740,2022-11-20,846,0,24498
5388,1740,2022-12-20,1484,0,23014
5389,1740,2023-01-19,1164,60,21850
5390,1740,2023-02-18,697,30,21153
5391,1741,2021-03-10,405,0,49008
5392,1741,2021-04-09,1377,0,47631
5393,1741,2021-05-09,523,0,47108
5394,1741,2021-06-08,1337,0,45771
5395,1741,2021-07-08,781,0,44990
5396,1742,2021-05-19,1145,0,31942
5397,1742,2021-06-18,1414,0,30528
5398,1742,2021-07-18,1340,0,29188
5399,1743,2022-12-24,445,0,36902
5400,1743,2023-01-23,468,5,36434
5401,1743,2023-02-22,1064,0,35370
5402,1743,2023-03-24,1465,0,33905
5403,1743,2023-04-23,1376,0,32529
5404,1743,2023-05-23,435,0,32094
5405,1743,2023-06-22,856,0,31238
5406,1743,2023-07-22,702,0,30536
5407,1744,2021-03-13,894,0,37862
5408,1744,2021-04-12,1489,0,36373
5409,1744,2021-05-12,778,0,35595
5410,1744,2021-06-11,850,0,34745
5411,1744,2021-07-11,933,0,33812
5412,1744,2021-08-10,507,0,33305
5413,1745,2021-08-04,538,0,43676
5414,1745,2021-09-03,1411,0,42265
5415,1745,2021-10-03,574,0,41691
5416,1745,2021-11-02,1253,0,40438
5417,1745,2021-12-02,1389,0,39049
5418,1745,2022-01-01,554,0,38495
5419,1745,2022-01-31,914,0,37581
5420,1746,2022-03-04,682,0,20653
5421,1746,2022-04-03,423,0,20230
5422,1746,2022-05-03,1434,0,18796
5423,1746,2022-06-02,1481,0,17315
5424,1746,2022-07-02,1441,0,15874
5425,1747,2021-09-10,1391,0,32211
5426,1747,2021-10-10,1302,0,30909
5427,1747,2021-11-09,742,0,30167
5428,1747,2021-12-09,660,0,29507
5429,1747,2022-01-08,1152,0,28355
5430,1747,2022-02-07,1323,0,27032
5431,1747,2022-03-09,540,0,26492
5432,1747,2022-04-08,864,0,25628
5433,1748,2022-10-26,330,0,39120
5434,1748,2022-11-25,565,0,38555
5435,1748,2022-12-25,680,0,37875
5436,1748,2023-01-24,1012,60,36863
5437,1748,2023-02-23,1394,0,35469
5438,1748,2023-03-25,439,0,35030
5439,1748,2023-04-24,889,0,34141
5440,1748,2023-05-24,840,0,33301
5441,1748,2023-06-23,674,0,32627
5442,1748,2023-07-23,1376,0,31251
5443,1749,2021-06-12,307,0,36889
5444,1749,2021-07-12,341,30,36548
5445,1749,2021-08-11,1393,0,35155
5446,1749,2021-09-10,368,5,34787
5447,1749,2021-10-10,1293,0,33494
5448,1749,2021-11-09,826,0,32668
5449,1749,2021-12-09,362,0,32306
5450,1749,2022-01-08,1444,0,30862
5451,1749,2022-02-07,1430,0,29432
5452,1749,2022-03-09,1339,0,28093
5453,1750,2021-07-12,1026,0,9600
5454,1750,2021-08-11,904,0,8696
5455,1750,2021-09-10,653,0,8043
5456,1750,2021-10-10,733,0,7310
5457,1750,2021-11-09,558,0,6752
5458,1750,2021-12-09,304,0,6448
5459,1750,2022-01-08,895,0,5553
5460,1751,2021-09-02,343,0,12081
5461,1751,2021-10-02,1153,0,10928
5462,1751,2021-11-01,574,0,10354
5463,1751,2021-12-01,782,30,9572
5464,1751,2021-12-31,438,0,9134
5465,1751,2022-01-30,963,0,8171
5466,1751,2022-03-01,455,0,7716
5467,1751,2022-03-31,527,0,7189
5468,1751,2022-04-30,821,0,6368
5469,1751,2022-05-30,461,0,5907
5470,1751,2022-06-29,1430,0,4477
5471,1752,2023-02-02,485,0,17372
5472,1752,2023-03-04,745,0,16627
5473,1752,2023-04-03,1129,0,15498
5474,1753,2021-09-22,737,0,49186
5475,1753,2021-10-22,1246,0,47940
5476,1753,2021-11-21,1055,0,46885
5477,1753,2021-12-21,985,30,45900
5478,1753,2022-01-20,922,0,44978
5479,1753,2022-02-19,699,0,44279
5480,1753,2022-03-21,1108,0,43171
5481,1753,2022-04-20,1300,0,41871
5482,1753,2022-05-20,1231,0,40640
5483,1753,2022-06-19,347,0,40293
5484,1753,2022-07-19,1480,0,38813
5485,1754,2023-05-23,1434,0,23548
5486,1754,2023-06-22,431,0,23117
5487,1754,2023-07-22,900,0,22217
5488,1754,2023-08-21,1398,0,20819
5489,1754,2023-09-20,335,0,20484
5490,1755,2022-11-19,522,5,15903
5491,1755,2022-12-19,540,0,15363
5492,1755,2023-01-18,690,0,14673
5493,1755,2023-02-17,980,0,13693
5494,1755,2023-03-19,1002,0,12691
5495,1755,2023-04-18,1248,0,11443
5496,1756,2023-02-20,305,0,6675
5497,1756,2023-03-22,1041,0,5634
5498,1756,2023-04-21,1211,0,4423
5499,1756,2023-05-21,1175,0,3248
5500,1756,2023-06-20,337,0,2911
5501,1756,2023-07-20,751,0,2160
5502,1756,2023-08-19,1465,60,695
5503,1756,2023-09-18,402,0,293
5504,1756,2023-10-18,293,0,0
5505,1757,2022-09-10,1242,0,30189
5506,1757,2022-10-10,1361,0,28828
5507,1757,2022-11-09,963,0,27865
5508,1757,2022-12-09,625,0,27240
5509,1758,2021-02-08,450,0,23990
5510,1758,2021-03-10,1177,0,22813
5511,1758,2021-04-09,1103,0,21710
5512,1758,2021-05-09,558,0,21152
5513,1758,2021-06-08,333,0,20819
5514,1758,2021-07-08,1136,0,19683
5515,1758,2021-08-07,1038,0,18645
5516,1758,2021-09-06,1146,0,17499
5517,1758,2021-10-06,949,0,16550
5518,1759,2021-04-14,532,0,46220
5519,1759,2021-05-14,779,0,45441
5520,1759,2021-06-13,1275,0,44166
5521,1759,2021-07-13,678,0,43488
